Exe0-2CCU,Exe1-2CCU,Exe4-2CCU,Exe3-2CCU,Exe2-2CCU,q1,q3,mean,median,mode,min,max,sstdev
-492.000000,-571.000000,-377.000000,-133.000000,-565.000000,-565.00,-377.00,-427.60,-492.00,-571.00,-571.00,-133.00,182.30
-492.000000,-569.000000,-1002.000000,-133.000000,-565.000000,-569.00,-492.00,-552.20,-565.00,-1002.00,-1002.00,-133.00,309.08
-492.000000,-612.000000,-846.000000,-133.000000,-298.000000,-612.00,-298.00,-476.20,-492.00,-846.00,-846.00,-133.00,276.13
-492.000000,-263.000000,-1002.000000,-133.000000,-222.000000,-492.00,-222.00,-422.40,-263.00,-1002.00,-1002.00,-133.00,350.04
-492.000000,-174.000000,-1002.000000,-133.000000,-176.000000,-492.00,-174.00,-395.40,-176.00,-1002.00,-1002.00,-133.00,368.55
-492.000000,-986.000000,-1002.000000,-133.000000,-177.000000,-986.00,-177.00,-558.00,-492.00,-1002.00,-1002.00,-133.00,421.44
-492.000000,-1002.000000,-1002.000000,-133.000000,-328.000000,-1002.00,-328.00,-591.40,-492.00,-1002.00,-1002.00,-133.00,395.78
-492.000000,-1002.000000,-1002.000000,-133.000000,-272.000000,-1002.00,-272.00,-580.20,-492.00,-1002.00,-1002.00,-133.00,405.77
-492.000000,-1002.000000,-1002.000000,-133.000000,-272.000000,-1002.00,-272.00,-580.20,-492.00,-1002.00,-1002.00,-133.00,405.77
-492.000000,-990.000000,-1002.000000,-133.000000,-196.000000,-990.00,-196.00,-562.60,-492.00,-1002.00,-1002.00,-133.00,418.23
-492.000000,-1002.000000,-1002.000000,-133.000000,-196.000000,-1002.00,-196.00,-565.00,-492.00,-1002.00,-1002.00,-133.00,421.32
-492.000000,-1002.000000,-1002.000000,-133.000000,-195.000000,-1002.00,-195.00,-564.80,-492.00,-1002.00,-1002.00,-133.00,421.54
-492.000000,-1002.000000,-1002.000000,-133.000000,-195.000000,-1002.00,-195.00,-564.80,-492.00,-1002.00,-1002.00,-133.00,421.54
-492.000000,-1002.000000,-1002.000000,-133.000000,-191.000000,-1002.00,-191.00,-564.00,-492.00,-1002.00,-1002.00,-133.00,422.42
-492.000000,-1002.000000,-1002.000000,-133.000000,-184.000000,-1002.00,-184.00,-562.60,-492.00,-1002.00,-1002.00,-133.00,423.98
-492.000000,-1002.000000,-1002.000000,-133.000000,-184.000000,-1002.00,-184.00,-562.60,-492.00,-1002.00,-1002.00,-133.00,423.98
-492.000000,-755.000000,-1002.000000,-133.000000,-184.000000,-755.00,-184.00,-513.20,-492.00,-1002.00,-1002.00,-133.00,371.07
-492.000000,-1002.000000,-1002.000000,-133.000000,-184.000000,-1002.00,-184.00,-562.60,-492.00,-1002.00,-1002.00,-133.00,423.98
-492.000000,-1002.000000,-1002.000000,-133.000000,-184.000000,-1002.00,-184.00,-562.60,-492.00,-1002.00,-1002.00,-133.00,423.98
-492.000000,-1002.000000,-1002.000000,-133.000000,-184.000000,-1002.00,-184.00,-562.60,-492.00,-1002.00,-1002.00,-133.00,423.98
-492.000000,-1002.000000,-1002.000000,-133.000000,-139.000000,-1002.00,-139.00,-553.60,-492.00,-1002.00,-1002.00,-133.00,434.37
