Exe0-2BCU,Exe1-2BCU,Exe2-2BCU,Exe3-2BCU,Exe4-2BCU,q1,q3,mean,median,mode,min,max,sstdev
-200.000000,-168.000000,-206.000000,-292.000000,-127.000000,-206.00,-168.00,-198.60,-200.00,-292.00,-292.00,-127.00,60.92
-200.000000,-139.000000,-203.000000,-295.000000,-208.000000,-208.00,-200.00,-209.00,-203.00,-295.00,-295.00,-139.00,55.71
-200.000000,-139.000000,-205.000000,-294.000000,-209.000000,-209.00,-200.00,-209.40,-205.00,-294.00,-294.00,-139.00,55.27
-200.000000,-139.000000,-206.000000,-216.000000,-201.000000,-206.00,-200.00,-192.40,-201.00,-216.00,-216.00,-139.00,30.52
-199.000000,-139.000000,-206.000000,-213.000000,-205.000000,-206.00,-199.00,-192.40,-205.00,-213.00,-213.00,-139.00,30.26
-197.000000,-139.000000,-205.000000,-222.000000,-180.000000,-205.00,-180.00,-188.60,-197.00,-222.00,-222.00,-139.00,31.58
-197.000000,-139.000000,-169.000000,-203.000000,-168.000000,-197.00,-168.00,-175.20,-169.00,-203.00,-203.00,-139.00,25.73
-199.000000,-139.000000,-165.000000,-203.000000,-176.000000,-199.00,-165.00,-176.40,-176.00,-203.00,-203.00,-139.00,26.21
-197.000000,-139.000000,-163.000000,-199.000000,-176.000000,-197.00,-163.00,-174.80,-176.00,-199.00,-199.00,-139.00,25.00
-200.000000,-139.000000,-165.000000,-199.000000,-176.000000,-199.00,-165.00,-175.80,-176.00,-200.00,-200.00,-139.00,25.47
-200.000000,-139.000000,-163.000000,-199.000000,-135.000000,-199.00,-139.00,-167.20,-163.00,-200.00,-200.00,-135.00,31.37
-201.000000,-139.000000,-164.000000,-199.000000,-176.000000,-199.00,-164.00,-175.80,-176.00,-201.00,-201.00,-139.00,25.82
-198.000000,-139.000000,-163.000000,-199.000000,-176.000000,-198.00,-163.00,-175.00,-176.00,-199.00,-199.00,-139.00,25.23
-201.000000,-163.000000,-163.000000,-199.000000,-176.000000,-199.00,-163.00,-180.40,-176.00,-163.00,-201.00,-163.00,18.68
-201.000000,-139.000000,-163.000000,-199.000000,-176.000000,-199.00,-163.00,-175.60,-176.00,-201.00,-201.00,-139.00,25.94
-202.000000,-160.000000,-164.000000,-199.000000,-172.000000,-199.00,-164.00,-179.40,-172.00,-202.00,-202.00,-160.00,19.77
-203.000000,-120.000000,-164.000000,-199.000000,-128.000000,-199.00,-128.00,-162.80,-164.00,-203.00,-203.00,-120.00,38.64
-202.000000,-139.000000,-139.000000,-198.000000,-176.000000,-198.00,-139.00,-170.80,-176.00,-139.00,-202.00,-139.00,30.67
-202.000000,-139.000000,-164.000000,-199.000000,-180.000000,-199.00,-164.00,-176.80,-180.00,-202.00,-202.00,-139.00,26.13
-199.000000,-139.000000,-164.000000,-192.000000,-203.000000,-199.00,-164.00,-179.40,-192.00,-203.00,-203.00,-139.00,27.25
-199.000000,-158.000000,-164.000000,-199.000000,-203.000000,-199.00,-164.00,-184.60,-199.00,-199.00,-203.00,-158.00,21.71
-202.000000,-157.000000,-164.000000,-199.000000,-203.000000,-202.00,-164.00,-185.00,-199.00,-203.00,-203.00,-157.00,22.55
-202.000000,-161.000000,-164.000000,-199.000000,-149.000000,-199.00,-161.00,-175.00,-164.00,-202.00,-202.00,-149.00,23.97
-196.000000,-139.000000,-164.000000,-199.000000,-203.000000,-199.00,-164.00,-180.20,-196.00,-203.00,-203.00,-139.00,27.76
-201.000000,-139.000000,-164.000000,-199.000000,-200.000000,-200.00,-164.00,-180.60,-199.00,-201.00,-201.00,-139.00,28.01
-201.000000,-122.000000,-151.000000,-199.000000,-202.000000,-201.00,-151.00,-175.00,-199.00,-202.00,-202.00,-122.00,36.63
-199.000000,-138.000000,-162.000000,-198.000000,-203.000000,-199.00,-162.00,-180.00,-198.00,-203.00,-203.00,-138.00,28.73
-199.000000,-160.000000,-145.000000,-199.000000,-147.000000,-199.00,-147.00,-170.00,-160.00,-199.00,-199.00,-145.00,27.09
-199.000000,-152.000000,-164.000000,-198.000000,-203.000000,-199.00,-164.00,-183.20,-198.00,-203.00,-203.00,-152.00,23.47
-199.000000,-139.000000,-137.000000,-198.000000,-201.000000,-199.00,-139.00,-174.80,-198.00,-201.00,-201.00,-137.00,33.62
-129.000000,-163.000000,-155.000000,-199.000000,-203.000000,-199.00,-155.00,-169.80,-163.00,-203.00,-203.00,-129.00,31.16
-133.000000,-139.000000,-126.000000,-199.000000,-202.000000,-199.00,-133.00,-159.80,-139.00,-202.00,-202.00,-126.00,37.45
-133.000000,-139.000000,-126.000000,-199.000000,-202.000000,-199.00,-133.00,-159.80,-139.00,-202.00,-202.00,-126.00,37.45
-128.000000,-161.000000,-126.000000,-199.000000,-202.000000,-199.00,-128.00,-163.20,-161.00,-202.00,-202.00,-126.00,36.79
-128.000000,-161.000000,-126.000000,-197.000000,-203.000000,-197.00,-128.00,-163.00,-161.00,-203.00,-203.00,-126.00,36.59
-127.000000,-126.000000,-126.000000,-195.000000,-203.000000,-195.00,-126.00,-155.40,-127.00,-126.00,-203.00,-126.00,39.90
-127.000000,-139.000000,-124.000000,-197.000000,-152.000000,-152.00,-127.00,-147.80,-139.00,-197.00,-197.00,-124.00,29.64
-127.000000,-138.000000,-124.000000,-197.000000,-203.000000,-197.00,-127.00,-157.80,-138.00,-203.00,-203.00,-124.00,38.93
-127.000000,-139.000000,-126.000000,-198.000000,-203.000000,-198.00,-127.00,-158.60,-139.00,-203.00,-203.00,-126.00,38.63
-127.000000,-135.000000,-124.000000,-196.000000,-203.000000,-196.00,-127.00,-157.00,-135.00,-203.00,-203.00,-124.00,39.08
-127.000000,-139.000000,-124.000000,-197.000000,-129.000000,-139.00,-127.00,-143.20,-129.00,-197.00,-197.00,-124.00,30.60
-127.000000,-143.000000,-124.000000,-198.000000,-203.000000,-198.00,-127.00,-159.00,-143.00,-203.00,-203.00,-124.00,38.61
-127.000000,-143.000000,-124.000000,-198.000000,-140.000000,-143.00,-127.00,-146.40,-140.00,-198.00,-198.00,-124.00,29.97
-127.000000,-143.000000,-124.000000,-198.000000,-191.000000,-191.00,-127.00,-156.60,-143.00,-198.00,-198.00,-124.00,35.43
-127.000000,-139.000000,-124.000000,-198.000000,-203.000000,-198.00,-127.00,-158.20,-139.00,-203.00,-203.00,-124.00,39.06
-127.000000,-139.000000,-123.000000,-199.000000,-203.000000,-199.00,-127.00,-158.20,-139.00,-203.00,-203.00,-123.00,39.54
-126.000000,-143.000000,-124.000000,-199.000000,-203.000000,-199.00,-126.00,-159.00,-143.00,-203.00,-203.00,-124.00,39.07
-127.000000,-139.000000,-124.000000,-195.000000,-203.000000,-195.00,-127.00,-157.60,-139.00,-203.00,-203.00,-124.00,38.31
-127.000000,-137.000000,-124.000000,-198.000000,-142.000000,-142.00,-127.00,-145.60,-137.00,-198.00,-198.00,-124.00,30.19
-127.000000,-143.000000,-124.000000,-197.000000,-203.000000,-197.00,-127.00,-158.80,-143.00,-203.00,-203.00,-124.00,38.36
-127.000000,-143.000000,-124.000000,-197.000000,-145.000000,-145.00,-127.00,-147.20,-143.00,-197.00,-197.00,-124.00,29.36
-126.000000,-143.000000,-124.000000,-197.000000,-124.000000,-143.00,-124.00,-142.80,-126.00,-124.00,-197.00,-124.00,31.33
-127.000000,-141.000000,-124.000000,-196.000000,-203.000000,-196.00,-127.00,-158.20,-141.00,-203.00,-203.00,-124.00,38.32
-127.000000,-141.000000,-124.000000,-196.000000,-203.000000,-196.00,-127.00,-158.20,-141.00,-203.00,-203.00,-124.00,38.32
-127.000000,-138.000000,-124.000000,-196.000000,-203.000000,-196.00,-127.00,-157.60,-138.00,-203.00,-203.00,-124.00,38.68
-126.000000,-138.000000,-124.000000,-196.000000,-166.000000,-166.00,-126.00,-150.00,-138.00,-196.00,-196.00,-124.00,30.69
-126.000000,-138.000000,-124.000000,-196.000000,-167.000000,-167.00,-126.00,-150.20,-138.00,-196.00,-196.00,-124.00,30.83
-126.000000,-134.000000,-124.000000,-194.000000,-198.000000,-194.00,-126.00,-155.20,-134.00,-198.00,-198.00,-124.00,37.46
-126.000000,-137.000000,-124.000000,-196.000000,-203.000000,-196.00,-126.00,-157.20,-137.00,-203.00,-203.00,-124.00,39.01
-126.000000,-137.000000,-123.000000,-196.000000,-202.000000,-196.00,-126.00,-156.80,-137.00,-202.00,-202.00,-123.00,38.93
-127.000000,-135.000000,-124.000000,-196.000000,-201.000000,-196.00,-127.00,-156.60,-135.00,-201.00,-201.00,-124.00,38.50
-127.000000,-137.000000,-124.000000,-192.000000,-202.000000,-192.00,-127.00,-156.40,-137.00,-202.00,-202.00,-124.00,37.54
-125.000000,-136.000000,-124.000000,-132.000000,-202.000000,-136.00,-125.00,-143.80,-132.00,-202.00,-202.00,-124.00,32.91
-126.000000,-136.000000,-124.000000,-196.000000,-202.000000,-196.00,-126.00,-156.80,-136.00,-202.00,-202.00,-124.00,38.85
-126.000000,-136.000000,-124.000000,-195.000000,-202.000000,-195.00,-126.00,-156.60,-136.00,-202.00,-202.00,-124.00,38.60
-126.000000,-136.000000,-124.000000,-196.000000,-202.000000,-196.00,-126.00,-156.80,-136.00,-202.00,-202.00,-124.00,38.85
-126.000000,-136.000000,-124.000000,-193.000000,-202.000000,-193.00,-126.00,-156.20,-136.00,-202.00,-202.00,-124.00,38.11
-126.000000,-137.000000,-124.000000,-193.000000,-200.000000,-193.00,-126.00,-156.00,-137.00,-200.00,-200.00,-124.00,37.38
-126.000000,-136.000000,-124.000000,-192.000000,-200.000000,-192.00,-126.00,-155.60,-136.00,-200.00,-200.00,-124.00,37.27
-126.000000,-136.000000,-124.000000,-192.000000,-200.000000,-192.00,-126.00,-155.60,-136.00,-200.00,-200.00,-124.00,37.27
-126.000000,-138.000000,-124.000000,-192.000000,-200.000000,-192.00,-126.00,-156.00,-138.00,-200.00,-200.00,-124.00,37.01
-126.000000,-136.000000,-124.000000,-192.000000,-200.000000,-192.00,-126.00,-155.60,-136.00,-200.00,-200.00,-124.00,37.27
-126.000000,-136.000000,-124.000000,-192.000000,-200.000000,-192.00,-126.00,-155.60,-136.00,-200.00,-200.00,-124.00,37.27
-126.000000,-125.000000,-124.000000,-192.000000,-200.000000,-192.00,-125.00,-153.40,-126.00,-200.00,-200.00,-124.00,39.00
-125.000000,-136.000000,-124.000000,-192.000000,-200.000000,-192.00,-125.00,-155.40,-136.00,-200.00,-200.00,-124.00,37.47
-126.000000,-137.000000,-124.000000,-192.000000,-127.000000,-137.00,-126.00,-141.20,-127.00,-192.00,-192.00,-124.00,28.84
-126.000000,-137.000000,-124.000000,-192.000000,-200.000000,-192.00,-126.00,-155.80,-137.00,-200.00,-200.00,-124.00,37.14
-200.00,-163.00,-200.00,-213.75,-203.50,-203.50,-200.00,-196.05,-200.00,-200.00,-213.75,-163.00,19.32
-127.00,-138.00,-124.00,-196.00,-180.00,-180.00,-127.00,-153.00,-138.00,-196.00,-196.00,-124.00,32.86
-169.62,-154.27,-160.52,-220.50,-196.32,-196.32,-160.52,-180.25,-169.62,-220.50,-220.50,-154.27,27.64
-197.00,-139.00,-153.00,-199.00,-202.00,-199.00,-153.00,-178.00,-197.00,-202.00,-202.00,-139.00,29.68
-127.00,-139.00,-124.00,-199.00,-203.00,-199.00,-127.00,-158.40,-139.00,-203.00,-203.00,-124.00,39.32
-398.00,-211.00,-399.00,-401.00,-473.00,-401.00,-398.00,-376.40,-399.00,-473.00,-473.00,-211.00,97.82
-125.00,-120.00,-123.00,-132.00,-124.00,-125.00,-123.00,-124.80,-124.00,-132.00,-132.00,-120.00,4.44
49.06,27.35,48.31,49.40,41.38,41.38,49.06,43.10,48.31,27.35,27.35,49.40,9.40
