Exe4-1CCU,Exe2-1CCU,Exe3-1CCU,Exe1-1CCU,Exe0-1CCU,q1,q3,mean,median,mode,min,max,sstdev
-164.000000,-1002.000000,-121.000000,-156.000000,-1002.000000,-1002.00,-156.00,-489.00,-164.00,-1002.00,-1002.00,-121.00,468.58
-149.000000,-1002.000000,-121.000000,-153.000000,-1002.000000,-1002.00,-149.00,-485.40,-153.00,-1002.00,-1002.00,-121.00,471.75
-149.000000,-1002.000000,-121.000000,-123.000000,-1002.000000,-1002.00,-123.00,-479.40,-149.00,-1002.00,-1002.00,-121.00,477.19
-149.000000,-1002.000000,-121.000000,-125.000000,-1002.000000,-1002.00,-125.00,-479.80,-149.00,-1002.00,-1002.00,-121.00,476.82
-149.000000,-1002.000000,-121.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.60,-149.00,-1002.00,-1002.00,-121.00,477.01
-149.000000,-1002.000000,-121.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.60,-149.00,-1002.00,-1002.00,-121.00,477.01
-149.000000,-1002.000000,-121.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.60,-149.00,-1002.00,-1002.00,-121.00,477.01
-149.000000,-1002.000000,-121.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.60,-149.00,-1002.00,-1002.00,-121.00,477.01
-149.000000,-1002.000000,-121.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.60,-149.00,-1002.00,-1002.00,-121.00,477.01
-146.000000,-1002.000000,-121.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.00,-146.00,-1002.00,-1002.00,-121.00,477.53
-149.000000,-1002.000000,-121.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.60,-149.00,-1002.00,-1002.00,-121.00,477.01
-149.000000,-1002.000000,-119.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.20,-149.00,-1002.00,-1002.00,-119.00,477.38
-145.000000,-1002.000000,-118.000000,-124.000000,-1002.000000,-1002.00,-124.00,-478.20,-145.00,-1002.00,-1002.00,-118.00,478.27
-149.000000,-1002.000000,-119.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.20,-149.00,-1002.00,-1002.00,-119.00,477.38
-149.000000,-1002.000000,-119.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.20,-149.00,-1002.00,-1002.00,-119.00,477.38
-149.000000,-1002.000000,-119.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.20,-149.00,-1002.00,-1002.00,-119.00,477.38
-149.000000,-1002.000000,-119.000000,-124.000000,-1002.000000,-1002.00,-124.00,-479.20,-149.00,-1002.00,-1002.00,-119.00,477.38
-149.000000,-732.000000,-121.000000,-124.000000,-1002.000000,-732.00,-124.00,-425.60,-149.00,-1002.00,-1002.00,-121.00,414.24
-149.000000,-692.000000,-121.000000,-124.000000,-1002.000000,-692.00,-124.00,-417.60,-149.00,-1002.00,-1002.00,-121.00,407.17
-149.000000,-692.000000,-121.000000,-124.000000,-1002.000000,-692.00,-124.00,-417.60,-149.00,-1002.00,-1002.00,-121.00,407.17
-149.000000,-692.000000,-121.000000,-124.000000,-788.000000,-692.00,-124.00,-374.80,-149.00,-788.00,-788.00,-121.00,335.28
-149.000000,-692.000000,-121.000000,-124.000000,-404.000000,-404.00,-124.00,-298.00,-149.00,-692.00,-692.00,-121.00,250.14
-149.000000,-692.000000,-121.000000,-124.000000,-555.000000,-555.00,-124.00,-328.20,-149.00,-692.00,-692.00,-121.00,274.10
-149.000000,-692.000000,-121.000000,-124.000000,-602.000000,-602.00,-124.00,-337.60,-149.00,-692.00,-692.00,-121.00,284.44
-139.000000,-692.000000,-120.000000,-124.000000,-403.000000,-403.00,-124.00,-295.60,-139.00,-692.00,-692.00,-120.00,251.73
-149.000000,-456.000000,-120.000000,-124.000000,-501.000000,-456.00,-124.00,-270.00,-149.00,-501.00,-501.00,-120.00,191.32
-175.00,-1002.00,-160.00,-189.50,-1002.00,-1002.00,-175.00,-505.70,-189.50,-1002.00,-1002.00,-160.00,453.18
-158.75,-682.75,-121.00,-125.00,-1002.00,-682.75,-125.00,-417.90,-158.75,-1002.00,-1002.00,-121.00,403.86
-319.94,-803.17,-202.43,-244.52,-897.36,-803.17,-244.52,-493.48,-319.94,-897.36,-897.36,-202.43,330.09
-170.00,-1002.00,-122.00,-131.00,-1002.00,-1002.00,-131.00,-485.40,-170.00,-1002.00,-1002.00,-122.00,471.93
-149.00,-1002.00,-121.00,-124.00,-1002.00,-1002.00,-124.00,-479.60,-149.00,-1002.00,-1002.00,-121.00,477.01
-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,-1002.00,0.00
-139.00,-169.00,-118.00,-123.00,-173.00,-169.00,-123.00,-144.40,-139.00,-173.00,-173.00,-118.00,25.53
304.67,288.64,194.18,259.98,242.08,242.08,288.64,257.91,259.98,194.18,194.18,304.67,43.15
